trade_id,date,direction,signal_bar_time,signal_bar_number,entry_time,entry_bar_number,exit_time,exit_bar_number,entry_price,exit_price,stop_loss,target,exit_reason,pnl_points,pnl_amount,bars_held,lots,signal_bar_range,signal_bar_body_ratio,signal_bar_close_position
172,2023-10-23,SHORT,10:05,11,10:15,13,10:20,14,19504.8,19473.1,19540.8,19472.1,TARGET,31.7,2297.5,1,1,33.7,0.9036,0.0742
173,2023-10-25,LONG,09:35,5,09:45,7,10:00,10,19323.7,19286.7,19287.7,19357.2,STOP_LOSS,-37.0,-2855.0,3,1,34.5,0.9551,1.0
174,2023-10-25,LONG,10:10,12,10:20,14,10:25,15,19318.95,19297.75,19289.15,19342.95,FT_FAILURE,-21.2,-1670.0,1,1,24.8,0.8911,0.9738
175,2023-11-01,LONG,10:10,12,10:20,14,12:40,42,19049.1,19027.25,19028.25,19073.1,STOP_LOSS,-21.85,-1718.75,28,1,15.85,0.5079,0.8738
176,2023-11-07,SHORT,09:25,3,09:35,5,10:35,17,19365.1,19387.1,19386.1,19341.1,STOP_LOSS,-22.0,-1730.0,12,1,16.0,0.7594,0.1344
177,2023-11-08,SHORT,10:05,11,10:15,13,10:20,14,19426.6,19446.25,19455.25,19402.6,FT_FAILURE,-19.65,-1553.75,1,1,23.65,0.8668,0.0085
178,2023-11-09,LONG,09:20,2,09:30,4,09:50,8,19431.7,19406.15,19407.15,19455.7,STOP_LOSS,-25.55,-1996.25,4,1,19.55,0.7238,0.9361
179,2023-11-10,LONG,09:35,5,09:45,7,10:35,17,19354.9,19377.9,19332.7,19378.9,TARGET,23.0,1645.0,10,1,17.2,0.5029,0.9157
180,2023-11-13,LONG,09:45,7,09:55,9,10:15,13,19464.3,19441.3,19442.3,19488.3,STOP_LOSS,-23.0,-1805.0,4,1,17.0,0.75,0.7676
181,2023-11-13,SHORT,10:20,14,10:30,16,11:30,28,19419.45,19444.8,19443.8,19395.45,STOP_LOSS,-25.35,-1981.25,12,1,19.35,0.9199,0.0801
182,2023-11-16,LONG,09:35,5,09:45,7,11:00,22,19688.95,19734.65,19652.95,19735.65,TARGET,45.7,3347.5,15,1,47.7,0.8145,0.9298
183,2023-11-20,SHORT,09:20,2,09:30,4,10:20,14,19713.5,19750.5,19749.5,19678.4,STOP_LOSS,-37.0,-2855.0,10,1,36.1,0.7216,0.1454
184,2023-11-23,LONG,09:20,2,09:30,4,09:45,7,19869.15,19832.15,19833.15,19900.55,STOP_LOSS,-37.0,-2855.0,3,1,32.4,0.7623,0.983
185,2023-11-23,SHORT,10:15,13,10:25,15,14:50,68,19811.25,19788.25,19841.0,19787.25,TARGET,23.0,1645.0,53,1,24.75,0.699,0.1838
186,2023-11-29,LONG,09:20,2,09:35,5,11:30,28,19995.7,20018.7,19969.3,20019.7,TARGET,23.0,1645.0,23,1,21.4,0.6308,0.8388
187,2023-11-30,SHORT,09:45,7,09:55,9,10:00,10,20087.05,20054.9,20123.05,20053.9,TARGET,32.15,2331.25,1,1,34.15,0.9004,0.0351
188,2023-12-01,LONG,09:45,7,09:55,9,10:10,12,20235.3,20258.3,20212.65,20259.3,TARGET,23.0,1645.0,3,1,17.65,0.6941,1.0
189,2023-12-08,LONG,09:40,6,09:50,8,10:00,10,20980.05,21003.05,20953.15,21004.05,TARGET,23.0,1645.0,2,1,21.9,0.7123,0.9406
190,2023-12-12,SHORT,10:10,12,10:20,14,12:50,44,20994.45,20968.4,21027.5,20967.4,TARGET,26.05,1873.75,30,1,28.05,0.7701,0.2282
191,2023-12-13,SHORT,09:30,4,09:40,6,09:55,9,20881.75,20850.85,20917.75,20849.85,TARGET,30.9,2237.5,3,1,32.9,0.8526,0.0593
192,2023-12-18,LONG,10:00,10,10:15,13,12:25,39,21464.35,21429.2,21430.2,21492.5,STOP_LOSS,-35.15,-2716.25,26,1,29.15,0.9846,0.9846
193,2023-12-19,SHORT,09:30,4,09:40,6,09:45,7,21423.45,21400.45,21444.0,21399.45,TARGET,23.0,1645.0,1,1,15.55,0.6334,0.0193
194,2023-12-19,SHORT,10:00,10,10:10,12,10:15,13,21348.95,21380.5,21384.95,21318.15,FT_FAILURE,-31.55,-2446.25,1,1,31.8,0.8585,0.011
195,2023-12-22,SHORT,09:20,2,09:30,4,09:45,7,21253.1,21290.1,21289.1,21219.45,STOP_LOSS,-37.0,-2855.0,3,1,34.65,0.8701,0.1299
196,2023-12-22,LONG,10:25,15,10:35,17,11:00,22,21358.85,21381.85,21330.8,21382.85,TARGET,23.0,1645.0,5,1,23.05,0.9089,0.9089
197,2023-12-26,LONG,09:30,4,09:40,6,10:00,10,21370.8,21401.55,21334.8,21402.55,TARGET,30.75,2226.25,4,1,32.75,0.9679,0.9725
198,2023-12-26,LONG,10:20,14,10:30,16,12:25,39,21444.3,21471.45,21410.15,21472.45,TARGET,27.15,1956.25,23,1,29.15,0.5386,0.7633
199,2023-12-27,LONG,09:40,6,09:50,8,10:50,20,21559.3,21582.3,21532.5,21583.3,TARGET,23.0,1645.0,12,1,21.8,0.8784,0.9862
200,2023-12-28,SHORT,10:00,10,10:10,12,11:05,23,21696.65,21733.65,21732.65,21652.5,STOP_LOSS,-37.0,-2855.0,11,1,45.15,0.8117,0.0653
201,2023-12-29,LONG,09:25,3,09:35,5,10:05,11,21736.6,21706.85,21707.85,21760.6,STOP_LOSS,-29.75,-2311.25,6,1,23.75,0.8484,0.9621
202,2023-12-29,LONG,10:15,13,10:25,15,10:35,17,21702.95,21725.95,21678.1,21726.95,TARGET,23.0,1645.0,2,1,19.85,0.6348,0.927
203,2024-01-01,LONG,09:40,6,09:50,8,10:45,19,21711.45,21734.45,21683.75,21735.45,TARGET,23.0,1645.0,11,1,22.7,0.7952,0.8943
204,2024-01-02,LONG,09:25,3,09:40,6,09:55,9,21736.2,21699.2,21700.2,21769.4,STOP_LOSS,-37.0,-2855.0,3,1,34.2,0.7602,0.962
205,2024-01-02,SHORT,10:20,14,10:30,16,10:35,17,21623.0,21588.8,21659.0,21587.8,TARGET,34.2,2485.0,1,1,36.2,0.8467,0.0
206,2024-01-05,LONG,09:50,8,10:00,10,10:40,18,21743.4,21717.1,21718.1,21767.4,STOP_LOSS,-26.3,-2052.5,8,1,20.3,0.7685,0.7685
207,2024-01-08,SHORT,09:25,3,09:35,5,09:40,6,21722.35,21686.95,21758.35,21685.95,TARGET,35.4,2575.0,1,1,37.4,0.9158,0.0
208,2024-01-08,LONG,09:50,8,10:00,10,10:30,16,21686.7,21720.6,21650.7,21721.6,TARGET,33.9,2462.5,6,1,35.9,0.8774,0.8872
209,2024-01-10,SHORT,09:20,2,09:30,4,09:40,6,21525.95,21559.25,21558.25,21499.65,STOP_LOSS,-33.3,-2577.5,2,1,27.3,0.8498,0.0714
210,2024-01-11,SHORT,09:20,2,09:30,4,10:00,10,21690.05,21658.6,21726.05,21657.6,TARGET,31.45,2278.75,6,1,33.45,0.8191,0.0
211,2024-01-11,SHORT,10:15,13,10:30,16,10:55,21,21655.5,21632.5,21685.35,21631.5,TARGET,23.0,1645.0,5,1,24.85,0.501,0.0584
212,2024-01-16,LONG,09:45,7,09:55,9,10:00,10,22100.7,22066.65,22067.65,22127.75,STOP_LOSS,-34.05,-2633.75,1,1,28.05,0.7344,0.8111
213,2024-01-20,SHORT,09:25,3,09:35,5,09:40,6,21669.15,21645.8,21699.5,21644.8,TARGET,23.35,1671.25,1,1,25.35,0.5996,0.1953
214,2024-01-20,LONG,10:10,12,10:20,14,10:45,19,21650.2,21691.1,21614.2,21692.1,TARGET,40.9,2987.5,5,1,42.9,0.6457,0.9219
215,2024-01-25,SHORT,09:30,4,09:40,6,10:15,13,21388.8,21341.0,21424.8,21340.0,TARGET,47.8,3505.0,7,1,49.8,0.8916,0.0462
216,2024-01-25,LONG,10:25,15,10:40,18,10:45,19,21321.8,21294.85,21288.5,21349.1,FT_FAILURE,-26.95,-2101.25,1,1,28.3,0.7456,0.9223
217,2024-01-29,LONG,09:20,2,09:30,4,09:35,5,21515.95,21551.7,21479.95,21552.7,TARGET,35.75,2601.25,1,1,37.75,0.7934,0.8344
218,2024-01-29,SHORT,10:00,10,10:10,12,10:20,14,21564.65,21593.4,21592.4,21540.65,STOP_LOSS,-28.75,-2236.25,2,1,22.75,0.5538,0.1363
219,2024-01-30,SHORT,09:45,7,09:55,9,10:00,10,21718.15,21770.0,21754.15,21679.05,FT_FAILURE,-51.85,-3968.75,1,1,40.1,0.9377,0.0574
220,2024-01-31,LONG,09:25,3,09:35,5,09:40,6,21525.55,21566.0,21489.55,21567.0,TARGET,40.45,2953.75,1,1,42.45,0.8963,0.9717
221,2024-01-31,SHORT,09:50,8,10:00,10,10:05,11,21550.65,21595.55,21577.3,21526.65,FT_FAILURE,-44.9,-3447.5,1,1,21.65,0.6051,0.0762
222,2024-02-08,SHORT,09:35,5,09:45,7,10:05,11,21966.1,21965.1,21993.35,21942.1,STOP_LOSS,1.0,-5.0,4,1,22.25,0.6562,0.218
223,2024-02-08,LONG,10:25,15,10:35,17,10:40,18,21967.95,21876.5,21931.95,22014.1,FT_FAILURE,-91.45,-6938.75,1,1,47.15,0.8017,0.8494
224,2024-02-12,LONG,09:25,3,09:35,5,09:40,6,21808.3,21743.65,21772.3,21846.75,FT_FAILURE,-64.65,-4928.75,1,1,39.45,0.6236,0.891
225,2024-02-13,LONG,09:50,8,10:00,10,10:05,11,21639.75,21678.75,21603.75,21679.75,TARGET,39.0,2845.0,1,1,41.0,0.7817,0.9122
226,2024-02-13,LONG,10:25,15,10:35,17,10:50,20,21715.2,21738.2,21688.7,21739.2,TARGET,23.0,1645.0,3,1,21.5,0.7977,0.9977
227,2024-02-15,SHORT,09:30,4,09:40,6,09:45,7,21838.4,21876.1,21874.4,21801.35,FT_FAILURE,-37.7,-2907.5,1,1,38.05,0.8502,0.0355
228,2024-02-15,SHORT,09:50,8,10:00,10,10:10,12,21851.45,21888.45,21887.45,21820.5,STOP_LOSS,-37.0,-2855.0,2,1,31.95,0.6745,0.0
229,2024-02-19,SHORT,09:40,6,09:50,8,09:55,9,22058.4,22035.4,22086.05,22034.4,TARGET,23.0,1645.0,1,1,22.65,0.6313,0.0287
230,2024-02-19,LONG,10:05,11,10:15,13,10:20,14,22064.5,22087.5,22036.55,22088.5,TARGET,23.0,1645.0,1,1,22.95,0.9434,1.0
231,2024-02-20,LONG,09:35,5,09:45,7,09:50,8,22102.25,22065.4,22072.7,22126.25,FT_FAILURE,-36.85,-2843.75,1,1,24.55,0.7332,0.7923
232,2024-02-20,LONG,10:05,11,10:15,13,10:25,15,22098.45,22128.95,22062.45,22129.95,TARGET,30.5,2207.5,2,1,32.5,0.8062,0.8462
233,2024-02-21,LONG,09:35,5,09:45,7,10:10,12,22241.35,22204.35,22205.35,22271.35,STOP_LOSS,-37.0,-2855.0,5,1,31.0,0.8242,0.8242
234,2024-02-23,SHORT,09:20,2,09:30,4,09:35,5,22243.25,22260.2,22263.85,22219.25,FT_FAILURE,-16.95,-1351.25,1,1,15.6,0.6763,0.1538
235,2024-02-23,SHORT,09:45,7,09:55,9,10:10,12,22241.15,22269.5,22268.5,22217.15,STOP_LOSS,-28.35,-2206.25,3,1,22.35,0.5213,0.0403
236,2024-02-23,SHORT,10:20,14,10:30,16,15:15,73,22234.6,22193.45,22270.6,22192.45,TARGET,41.15,3006.25,57,1,43.15,0.8401,0.0521
237,2024-02-26,SHORT,09:45,7,09:55,9,10:00,10,22178.6,22155.6,22204.15,22154.6,TARGET,23.0,1645.0,1,1,20.55,0.7908,0.0
238,2024-02-27,LONG,09:20,2,09:30,4,12:45,43,22134.45,22177.15,22098.45,22178.15,TARGET,42.7,3122.5,39,1,44.7,0.7796,0.9038
239,2024-02-28,SHORT,09:50,8,10:00,10,10:05,11,22182.4,22225.15,22209.2,22158.4,FT_FAILURE,-42.75,-3286.25,1,1,21.8,0.5596,0.1422
240,2024-02-29,SHORT,09:35,5,09:45,7,09:50,8,21940.55,21982.8,21976.55,21899.05,FT_FAILURE,-42.25,-3248.75,1,1,42.5,0.8271,0.1494
241,2024-02-29,SHORT,10:00,10,10:10,12,10:15,13,21990.8,21967.8,22020.5,21966.8,TARGET,23.0,1645.0,1,1,24.7,0.6356,0.2247
242,2024-03-04,SHORT,09:25,3,09:35,5,10:20,14,22375.85,22412.85,22411.85,22340.1,STOP_LOSS,-37.0,-2855.0,9,1,36.75,0.9401,0.0599
243,2024-03-06,LONG,09:20,2,09:30,4,09:35,5,22333.3,22296.3,22297.3,22364.45,STOP_LOSS,-37.0,-2855.0,1,1,32.15,0.6998,0.8398
244,2024-03-06,SHORT,09:45,7,09:55,9,10:00,10,22329.35,22294.25,22365.35,22293.25,TARGET,35.1,2552.5,1,1,37.1,0.8814,0.0
245,2024-03-07,SHORT,09:35,5,09:45,7,10:00,10,22466.85,22492.75,22491.75,22442.85,STOP_LOSS,-25.9,-2022.5,3,1,19.9,0.6734,0.0628
246,2024-03-11,SHORT,09:55,9,10:05,11,10:10,12,22462.45,22439.45,22485.5,22438.45,TARGET,23.0,1645.0,1,1,18.05,1.0,0.0
247,2024-03-11,LONG,10:15,13,10:25,15,10:45,19,22457.55,22421.2,22422.2,22486.9,STOP_LOSS,-36.35,-2806.25,4,1,30.35,0.7743,0.9934
248,2024-03-12,LONG,09:55,9,10:05,11,10:30,16,22431.2,22395.2,22396.2,22460.2,STOP_LOSS,-36.0,-2780.0,5,1,30.0,0.805,0.8867
249,2024-03-14,SHORT,09:35,5,09:45,7,09:55,9,21985.8,22022.8,22021.8,21950.7,STOP_LOSS,-37.0,-2855.0,2,1,36.1,0.8324,0.1537
250,2024-03-14,SHORT,10:05,11,10:15,13,10:35,17,22015.35,22048.85,22047.85,21988.85,STOP_LOSS,-33.5,-2592.5,4,1,27.5,0.6836,0.1455
251,2024-03-18,LONG,09:50,8,10:00,10,10:10,12,21991.45,21954.45,21955.45,22025.75,STOP_LOSS,-37.0,-2855.0,2,1,35.3,0.8952,0.9164
252,2024-03-20,SHORT,09:40,6,09:50,8,09:55,9,21855.95,21830.75,21888.15,21829.75,TARGET,25.2,1810.0,1,1,27.2,0.5919,0.0533
253,2024-03-20,SHORT,10:05,11,10:15,13,10:20,14,21780.35,21751.65,21816.05,21750.65,TARGET,28.7,2072.5,1,1,30.7,0.6987,0.0847
254,2024-03-27,LONG,09:25,3,09:35,5,10:00,10,22107.7,22147.25,22071.7,22148.25,TARGET,39.55,2886.25,5,1,41.55,0.8195,0.9302
255,2024-03-28,LONG,09:40,6,09:50,8,10:00,10,22266.55,22307.45,22230.55,22308.45,TARGET,40.9,2987.5,2,1,42.9,0.6527,0.8683
256,2024-04-02,SHORT,09:50,8,10:00,10,10:35,17,22441.15,22418.15,22464.7,22417.15,TARGET,23.0,1645.0,7,1,18.55,0.8383,0.0836
257,2024-04-05,LONG,10:20,14,10:30,16,15:20,74,22498.25,22535.05,22462.25,22532.25,TIME_EXIT,36.8,2680.0,58,1,35.0,0.9671,0.9671
258,2024-04-08,LONG,09:30,4,09:40,6,11:35,29,22615.1,22642.15,22581.05,22643.15,TARGET,27.05,1948.75,23,1,29.05,0.7349,0.7676
259,2024-04-12,LONG,09:25,3,09:35,5,09:40,6,22721.25,22639.55,22698.9,22745.25,FT_FAILURE,-81.7,-6207.5,1,1,17.35,0.9942,1.0
260,2024-04-18,LONG,09:50,8,10:00,10,10:05,11,22205.25,22177.0,22178.0,22229.25,STOP_LOSS,-28.25,-2198.75,1,1,22.25,0.7303,0.7528
261,2024-04-18,SHORT,10:10,12,10:20,14,10:35,17,22169.75,22206.75,22205.75,22139.15,STOP_LOSS,-37.0,-2855.0,3,1,31.6,0.8259,0.1709
262,2024-04-24,LONG,09:45,7,09:55,9,10:25,15,22433.45,22456.45,22408.6,22457.45,TARGET,23.0,1645.0,6,1,19.85,0.5844,0.8715
263,2024-04-26,SHORT,10:00,10,10:10,12,12:30,40,22543.45,22506.5,22579.45,22505.5,TARGET,36.95,2691.25,28,1,38.95,0.8742,0.0732
264,2024-04-29,SHORT,09:45,7,09:55,9,10:05,11,22456.65,22490.75,22489.75,22429.55,STOP_LOSS,-34.1,-2637.5,2,1,28.1,0.9858,0.0
265,2024-04-29,LONG,10:15,13,10:25,15,13:00,46,22529.1,22574.5,22493.1,22575.5,TARGET,45.4,3325.0,31,1,47.4,0.6867,0.7722
266,2024-04-30,LONG,09:35,5,09:45,7,09:50,8,22714.4,22737.4,22690.5,22738.4,TARGET,23.0,1645.0,1,1,18.9,0.9815,1.0
267,2024-04-30,LONG,10:10,12,10:20,14,10:45,19,22734.1,22757.1,22705.1,22758.1,TARGET,23.0,1645.0,5,1,24.0,0.8208,0.8396
268,2024-05-07,SHORT,09:55,9,10:05,11,10:15,13,22408.5,22385.5,22432.2,22384.5,TARGET,23.0,1645.0,2,1,18.7,0.7567,0.0
269,2024-05-08,LONG,09:55,9,10:05,11,10:10,12,22250.25,22275.0,22218.5,22276.0,TARGET,24.75,1776.25,1,1,26.75,0.6019,0.8822
270,2024-05-10,LONG,09:25,3,09:40,6,09:50,8,22053.55,22054.55,22017.55,22094.25,STOP_LOSS,1.0,-5.0,2,1,41.7,1.0,1.0
271,2024-05-10,LONG,09:55,9,10:05,11,10:20,14,22117.25,22086.7,22087.7,22141.25,STOP_LOSS,-30.55,-2371.25,3,1,24.55,0.5234,0.776
272,2024-05-14,SHORT,10:00,10,10:10,12,10:15,13,22091.25,22123.85,22127.25,22043.15,FT_FAILURE,-32.6,-2525.0,1,1,49.1,0.7902,0.1914
273,2024-05-14,LONG,10:25,15,10:35,17,11:10,24,22142.95,22178.85,22106.95,22179.85,TARGET,35.9,2612.5,7,1,37.9,0.7823,0.9274
274,2024-05-15,LONG,09:40,6,09:50,8,09:55,9,22289.05,22248.4,22255.25,22316.85,FT_FAILURE,-40.65,-3128.75,1,1,28.8,0.9062,0.9132
275,2024-05-15,SHORT,10:00,10,10:10,12,10:15,13,22206.15,22164.35,22242.15,22163.35,TARGET,41.8,3055.0,1,1,43.8,0.7979,0.1301
276,2024-05-15,SHORT,10:20,14,10:30,16,11:00,22,22171.45,22205.2,22204.2,22144.7,STOP_LOSS,-33.75,-2611.25,6,1,27.75,0.8378,0.0955
277,2024-05-17,SHORT,09:20,2,09:30,4,09:55,9,22354.55,22391.55,22390.55,22315.9,STOP_LOSS,-37.0,-2855.0,5,1,39.65,0.744,0.1564
278,2024-05-17,LONG,10:15,13,10:25,15,10:30,16,22407.2,22430.2,22380.75,22431.2,TARGET,23.0,1645.0,1,1,21.45,0.5245,0.9021
279,2024-05-22,LONG,09:20,2,09:30,4,09:40,6,22559.85,22526.05,22527.05,22586.65,STOP_LOSS,-33.8,-2615.0,2,1,27.8,0.5629,0.991
280,2024-05-22,LONG,09:55,9,10:10,12,11:05,23,22565.45,22528.45,22529.45,22607.3,STOP_LOSS,-37.0,-2855.0,11,1,42.85,0.7958,0.8098
281,2024-05-23,LONG,09:30,4,09:40,6,09:45,7,22626.4,22668.95,22590.4,22669.95,TARGET,42.55,3111.25,1,1,44.55,0.7666,0.9147
282,2024-05-23,SHORT,10:25,15,10:35,17,10:40,18,22692.65,22691.65,22713.95,22668.65,STOP_LOSS,1.0,-5.0,1,1,16.3,0.5644,0.1748
283,2024-05-24,SHORT,10:00,10,10:10,12,10:20,14,22921.85,22951.1,22950.1,22897.85,STOP_LOSS,-29.25,-2273.75,2,1,23.25,0.714,0.1462
284,2024-05-28,SHORT,09:30,4,09:40,6,10:20,14,22951.9,22988.9,22987.9,22919.0,STOP_LOSS,-37.0,-2855.0,8,1,33.9,0.7861,0.0752
285,2024-05-31,SHORT,09:50,8,10:00,10,10:05,11,22586.35,22552.85,22622.35,22551.85,TARGET,33.5,2432.5,1,1,35.5,0.8014,0.1085
286,2024-06-07,LONG,09:30,4,09:40,6,09:50,8,22940.3,22905.1,22906.1,22968.5,STOP_LOSS,-35.2,-2720.0,2,1,29.2,0.5531,0.9349
287,2024-06-07,LONG,10:25,15,10:35,17,10:40,18,22998.7,23041.7,22962.7,23042.7,TARGET,43.0,3145.0,1,1,45.0,0.7922,0.87
288,2024-06-11,SHORT,09:30,4,09:40,6,09:50,8,23243.3,23280.3,23279.3,23204.9,STOP_LOSS,-37.0,-2855.0,2,1,39.4,0.8706,0.0533
289,2024-06-11,LONG,10:00,10,10:10,12,10:35,17,23302.25,23333.75,23266.25,23334.75,TARGET,31.5,2282.5,5,1,33.5,0.7627,0.8582
290,2024-06-14,LONG,09:45,7,09:55,9,10:05,11,23389.3,23434.85,23353.3,23435.85,TARGET,45.55,3336.25,2,1,47.55,0.7361,0.8023
291,2024-06-14,SHORT,10:25,15,10:35,17,10:40,18,23433.45,23451.25,23456.4,23409.45,FT_FAILURE,-17.8,-1415.0,1,1,17.95,0.649,0.1588
292,2024-06-19,SHORT,09:35,5,09:45,7,10:10,12,23574.35,23573.35,23606.65,23548.05,STOP_LOSS,1.0,-5.0,5,1,27.3,0.7784,0.1429
293,2024-06-24,LONG,09:50,8,10:00,10,10:05,11,23418.4,23419.4,23394.2,23442.4,STOP_LOSS,1.0,-5.0,1,1,19.2,0.7031,0.9271
294,2024-06-24,LONG,10:20,14,10:30,16,10:45,19,23458.15,23481.15,23428.75,23482.15,TARGET,23.0,1645.0,3,1,24.4,0.5164,0.9898
295,2024-06-25,LONG,09:40,6,09:50,8,09:55,9,23608.75,23573.75,23573.85,23637.65,FT_FAILURE,-35.0,-2705.0,1,1,29.9,0.6589,0.8177
296,2024-06-26,SHORT,09:20,2,09:30,4,10:15,13,23700.75,23728.85,23727.85,23676.75,STOP_LOSS,-28.1,-2187.5,9,1,22.1,0.8258,0.0
297,2024-06-27,LONG,10:00,10,10:10,12,10:30,16,23955.85,23918.85,23919.85,23999.9,STOP_LOSS,-37.0,-2855.0,4,1,45.05,0.7913,0.96
298,2024-06-28,LONG,09:35,5,09:45,7,10:15,13,24151.25,24114.25,24115.25,24189.15,STOP_LOSS,-37.0,-2855.0,6,1,38.9,0.5154,0.8676
299,2024-06-28,LONG,10:25,15,10:35,17,11:25,27,24143.9,24113.7,24114.7,24167.9,STOP_LOSS,-30.2,-2345.0,10,1,24.2,0.6343,1.0
300,2024-07-01,LONG,09:35,5,09:45,7,10:00,10,24064.35,24089.35,24032.35,24090.35,TARGET,25.0,1795.0,3,1,27.0,0.7315,0.8611
301,2024-07-08,SHORT,09:50,8,10:00,10,10:05,11,24273.55,24293.85,24300.7,24249.55,FT_FAILURE,-20.3,-1602.5,1,1,22.15,0.772,0.0
302,2024-07-09,LONG,09:35,5,09:45,7,09:50,8,24381.05,24361.35,24358.15,24405.05,FT_FAILURE,-19.7,-1557.5,1,1,17.9,0.7207,1.0
303,2024-07-12,LONG,09:20,2,09:30,4,09:40,6,24387.6,24427.75,24351.6,24428.75,TARGET,40.15,2931.25,2,1,42.15,0.6963,0.9846
304,2024-07-12,SHORT,09:50,8,10:00,10,10:50,20,24381.2,24418.2,24417.2,24343.45,STOP_LOSS,-37.0,-2855.0,10,1,38.75,0.6606,0.2245
305,2024-07-16,LONG,09:20,2,09:30,4,10:40,18,24633.95,24656.95,24605.9,24657.95,TARGET,23.0,1645.0,14,1,23.05,0.7093,0.8612
306,2024-07-18,SHORT,09:20,2,09:30,4,09:40,6,24536.25,24571.35,24570.35,24508.15,STOP_LOSS,-35.1,-2712.5,2,1,29.1,0.8488,0.1151
307,2024-07-18,SHORT,10:15,13,10:25,15,10:50,20,24637.15,24614.15,24660.1,24613.15,TARGET,23.0,1645.0,5,1,17.95,0.6741,0.1003
308,2024-07-23,SHORT,09:20,2,09:30,4,09:40,6,24517.85,24484.7,24553.85,24483.7,TARGET,33.15,2406.25,2,1,35.15,0.6643,0.0953
309,2024-07-23,SHORT,10:10,12,10:20,14,10:30,16,24442.6,24476.55,24475.55,24415.65,STOP_LOSS,-33.95,-2626.25,2,1,27.95,0.5492,0.127
310,2024-07-26,LONG,09:55,9,10:05,11,10:10,12,24554.65,24582.6,24519.7,24583.6,TARGET,27.95,2016.25,1,1,29.95,0.7813,0.9065
311,2024-07-26,LONG,10:15,13,10:30,16,11:00,22,24605.25,24628.25,24576.45,24629.25,TARGET,23.0,1645.0,6,1,23.8,0.8634,0.8634
312,2024-07-30,LONG,09:30,4,09:40,6,09:45,7,24872.8,24832.55,24836.8,24908.75,FT_FAILURE,-40.25,-3098.75,1,1,36.95,0.8701,0.9553
313,2024-07-30,LONG,10:10,12,10:20,14,10:30,16,24856.7,24882.95,24823.45,24883.95,TARGET,26.25,1888.75,2,1,28.25,0.915,0.9274
314,2024-07-31,LONG,09:55,9,10:05,11,10:20,14,24918.55,24947.85,24882.55,24948.85,TARGET,29.3,2117.5,3,1,31.3,0.6629,0.9521
315,2024-08-01,SHORT,10:20,14,10:30,16,10:45,19,25033.15,25010.15,25054.15,25009.15,TARGET,23.0,1645.0,3,1,16.0,0.5687,0.2094
316,2024-08-08,SHORT,09:50,8,10:00,10,10:05,11,24222.35,24195.15,24256.55,24194.15,TARGET,27.2,1960.0,1,1,29.2,0.6747,0.1815
317,2024-08-08,LONG,10:10,12,10:20,14,10:25,15,24170.25,24171.25,24134.25,24210.9,STOP_LOSS,1.0,-5.0,1,1,41.65,0.8199,0.8535
318,2024-08-12,SHORT,09:45,7,09:55,9,10:15,13,24244.75,24281.65,24280.65,24214.85,STOP_LOSS,-36.9,-2847.5,4,1,30.9,0.6828,0.1974
319,2024-08-13,SHORT,09:50,8,10:00,10,10:20,14,24320.2,24295.6,24351.8,24294.6,TARGET,24.6,1765.0,4,1,26.6,0.6297,0.2143
320,2024-08-14,SHORT,09:25,3,09:35,5,09:45,7,24131.15,24154.9,24153.9,24107.15,STOP_LOSS,-23.75,-1861.25,2,1,17.75,0.6,0.0648
321,2024-08-14,LONG,10:00,10,10:10,12,12:50,44,24149.65,24180.6,24113.65,24181.6,TARGET,30.95,2241.25,32,1,32.95,0.8452,0.8452
322,2024-08-20,LONG,09:30,4,09:40,6,09:45,7,24642.0,24665.0,24614.15,24666.0,TARGET,23.0,1645.0,1,1,22.85,0.5974,0.8709
323,2024-08-20,LONG,10:00,10,10:10,12,10:50,20,24714.0,24692.3,24693.3,24738.0,STOP_LOSS,-21.7,-1707.5,8,1,15.7,0.8917,0.8917
324,2024-08-21,SHORT,09:25,3,09:35,5,09:45,7,24673.65,24696.85,24695.85,24649.65,STOP_LOSS,-23.2,-1820.0,2,1,17.2,0.782,0.0494
325,2024-08-21,LONG,09:55,9,10:15,13,10:20,14,24695.6,24718.6,24670.75,24719.6,TARGET,23.0,1645.0,1,1,19.85,0.5113,0.8866
326,2024-08-23,LONG,09:50,8,10:00,10,15:20,74,24825.7,24830.7,24789.7,24864.95,TIME_EXIT,5.0,295.0,64,1,40.25,0.6907,0.8484
327,2024-08-26,LONG,09:20,2,09:30,4,09:35,5,24910.7,24937.85,24876.55,24938.85,TARGET,27.15,1956.25,1,1,29.15,0.6467,0.9177
328,2024-08-26,SHORT,10:20,14,10:30,16,10:50,20,25011.45,24988.45,25036.65,24987.45,TARGET,23.0,1645.0,4,1,20.2,0.8069,0.1658
329,2024-08-27,SHORT,09:25,3,09:35,5,09:50,8,24997.15,25022.45,25021.45,24973.15,STOP_LOSS,-25.3,-1977.5,3,1,19.3,0.7435,0.1321
330,2024-08-27,SHORT,10:05,11,10:15,13,10:25,15,25019.7,25018.7,25041.45,24995.7,STOP_LOSS,1.0,-5.0,2,1,16.75,0.9284,0.0716
331,2024-08-28,SHORT,09:20,2,09:30,4,09:35,5,25019.65,24996.65,25045.7,24995.65,TARGET,23.0,1645.0,1,1,21.05,0.7126,0.2447
332,2024-08-28,LONG,09:45,7,09:55,9,11:15,25,25017.95,25048.2,24981.95,25049.2,TARGET,30.25,2188.75,16,1,32.25,0.5659,0.8372
